데이터 구분,개설년도,개설학기,개설대학,개설학과,이수구분,학년,과목코드,분반,과목명,학점,담당교수,강의시간(실제),강의실정보,수강정원,수강신청인원,꾸러미신청인원,비고
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,3,ELEC0431,001,전력공학,3,김수배,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  IT대학5호관(IT융복합관),70,83,76,(영어) 
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,3,ELEE0216,001,문제해결기반 공학연수실습(전기공학),2,김수배,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  공대8호관,5,1,1,<b>SU평가강좌</b> 
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,3,ELEE0216,003,문제해결기반 공학연수실습(전기공학),2,이준우,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  공대8호관,5,4,0,<b>SU평가강좌</b> 
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,3,ELEE0216,004,문제해결기반 공학연수실습(전기공학),2,최종우,"수 18:00 ~ 19:00,수 19:00 ~ 20:00,수 20:00 ~ 21:00",산격동 캠퍼스  IT대학3호관(공대11호관),5,4,5,<b>SU평가강좌</b> 
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,4,ELEE0218,001,EV및배터리공학,3,한세경,"목 15:00 ~ 16:30,목 16:30 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),50,25,28,(영어) 
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,3,ELEE0220,001,전기회로및전력공학실험,3,김형표,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,30,29,
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,3,ELEE0220,002,전기회로및전력공학실험,3,강대경,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,15,13,
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,3,ELEE0220,003,전기회로및전력공학실험,3,윤웅희,"금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00,금 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,15,11,
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,2,ELEE0313,001,기초전기공학실험설계 1,3,김진규,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,30,44,
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,2,ELEE0313,002,기초전기공학실험설계 1,3,김진규,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,29,29,
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,2,ELEE0313,003,기초전기공학실험설계 1,3,황덕현,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),30,26,5,
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,4,ITEC0401,003,종합설계프로젝트1,4,이세희,"화 08:00 ~ 09:00,화 18:00 ~ 19:00,화 19:00 ~ 20:00,화 20:00 ~ 21:00,화 21:00 ~ 22:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,45,66,
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,4,ITEC0401,004,종합설계프로젝트1,4,한세경,"목 08:00 ~ 09:00,목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  공대8호관,40,22,11,
공학전공1,2025,1학기,IT대학,전기공학과,공학전공,4,ITEC0403,002,IT지식재산권,3,권용두,"금 16:30 ~ 18:00,수 16:30 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),60,15,13,신규강사담당예정
공학전공2,2025,2학기,공과대학,섬유시스템공학과,공학전공,4,DYFI0496,001,NBT 융합 섬유소재,3,김한도,"수 16:30 ~ 18:00,월 16:30 ~ 18:00",산격동 캠퍼스  공대1호관,45,34,25,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,3,ACEN0342,001,수리학및실험2,3,김병현,"화 14:00 ~ 15:00,화 15:00 ~ 16:00,목 16:00 ~ 17:00,목 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,34,38,34,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,3,ACEN0342,002,수리학및실험2,3,김병현,"목 14:00 ~ 15:00,목 15:00 ~ 16:00,화 16:00 ~ 17:00,화 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,30,30,29,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,2,ACEN0362,001,응용측량학 및 실습,3,서건원,"화 14:00 ~ 15:00,화 15:00 ~ 16:00,목 16:00 ~ 17:00,목 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,30,18,15,(영어) 
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,2,ACEN0362,002,응용측량학 및 실습,3,서건원,"목 14:00 ~ 15:00,목 15:00 ~ 16:00,화 16:00 ~ 17:00,화 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,30,27,24,(영어) 
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,1,CVLE0207,001,공업역학및실습,3,윤영묵,"화 14:00 ~ 15:00,화 15:00 ~ 16:00,목 16:00 ~ 17:00,목 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,43,41,43,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,1,CVLE0207,002,공업역학및실습,3,윤영묵,"목 14:00 ~ 15:00,목 15:00 ~ 16:00,화 16:00 ~ 17:00,화 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,40,37,40,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,2,CVLE0215,001,건설재료및실험,3,홍근태,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,30,29,25,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,2,CVLE0215,002,건설재료및실험,3,홍근태,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,34,35,34,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,1,CVLE0221,001,토목공학창의설계 및 지식재산,3,이성철,"화 14:00 ~ 15:00,화 15:00 ~ 16:00,목 16:00 ~ 17:00,목 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,30,33,15,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,1,CVLE0221,002,토목공학창의설계 및 지식재산,3,홍근태,"목 14:00 ~ 15:00,목 15:00 ~ 16:00,화 16:00 ~ 17:00,화 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,30,45,25,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,2,CVLE0308,001,응용역학2,3,홍근태,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  공대2호관,71,76,71,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,3,CVLE0309,001,암반공학및실험,3,문준식,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,월 11:00 ~ 12:00,월 12:00 ~ 13:00",산격동 캠퍼스  공대2호관,70,60,54,(영어) 
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,2,CVLE0325,001,토질역학 및 실험 1,3,김대만,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,39,39,39,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,2,CVLE0325,002,토질역학 및 실험 1,3,김대만,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,32,36,32,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,3,CVLE0418,001,상수도공학 및 실험,3,오상화,"화 14:00 ~ 15:00,화 15:00 ~ 16:00,목 16:00 ~ 17:00,목 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,30,25,23,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,3,CVLE0418,002,상수도공학 및 실험,3,오상화,"목 14:00 ~ 15:00,목 15:00 ~ 16:00,화 16:00 ~ 17:00,화 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,30,27,28,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,3,CVLE0422,001,건설시공및실습,3,김병수,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,33,37,33,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,3,CVLE0422,002,건설시공및실습,3,박진영,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,39,38,39,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,3,CVLE0426,001,수문학및실습,3,김광섭,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,38,39,38,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,3,CVLE0426,002,수문학및실습,3,김광섭,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,30,29,28,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,2,CVLE0428,001,철근콘크리트구조설계1,3,윤영묵,"월 09:00 ~ 10:00,월 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",산격동 캠퍼스  공대2호관,34,36,34,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,2,CVLE0428,002,철근콘크리트구조설계1,3,윤영묵,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,월 11:00 ~ 12:00,월 12:00 ~ 13:00",산격동 캠퍼스  공대2호관,42,48,42,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,3,CVLE0519,001,PS콘크리트구조설계,3,이성철,"월 09:00 ~ 10:00,월 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",산격동 캠퍼스  공대2호관,70,59,47,
공학전공2,2025,2학기,공과대학,토목공학과,공학전공,4,CVLE0561,001,토목공학종합설계 및 기술사업화,4,"김병수,오상화","목 13:00 ~ 14:00,화 13:00 ~ 14:00,수 14:00 ~ 15:00,수 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  공대2호관,70,21,19,
공학전공2,2025,2학기,농업생명과학대학,농업토목공학과,공학전공,2,ACEN0269,001,농업토목기초설계,3,남효석,"목 15:00 ~ 16:30,화 15:00 ~ 16:30,목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  농대2호관,30,26,21,(한국어) 
공학전공2,2025,2학기,농업생명과학대학,농업토목공학과,공학전공,2,ACEN0290,001,지형정보공학 및 실습,3,나욱호,"수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00,수 18:00 ~ 19:00",산격동 캠퍼스  농대2호관,30,20,18,(한국어) 
공학전공2,2025,2학기,농업생명과학대학,농업토목공학과,공학전공,2,ACEN0339,001,수리학 및 실험,3,신용철,"목 10:00 ~ 11:00,화 10:00 ~ 11:00,목 11:00 ~ 12:00,화 11:00 ~ 12:00",산격동 캠퍼스  농대2호관,40,20,18,(한국어) 
공학전공2,2025,2학기,농업생명과학대학,농업토목공학과,공학전공,2,ACEN0351,001,건설재료학 및 실험,3,이진영,"수 10:00 ~ 11:00,수 11:00 ~ 12:00,월 13:00 ~ 14:00,월 14:00 ~ 15:00",산격동 캠퍼스  농대2호관,40,19,18,(한국어) 
공학전공2,2025,2학기,농업생명과학대학,농업토목공학과,공학전공,2,ACEN0504,001,기본 재료역학,3,이진영,"월 09:00 ~ 10:30,월 10:30 ~ 12:00",산격동 캠퍼스  농대2호관,40,19,20,(한국어) 
공학전공2,2025,2학기,농업생명과학대학,농업토목공학과,공학전공,1,ACEN0510,001,스마트농업인프라공학개론,3,"신용철,변용훈,이상익,이진영","수 15:00 ~ 16:30,수 16:30 ~ 18:00",산격동 캠퍼스  농대2호관,40,35,31,(한국어) 
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 농업토목공학전공,공학전공,4,ACEN0348,001,수자원방재공학 및 설계,3,정지은,"금 15:00 ~ 16:00,금 16:00 ~ 17:00,금 17:00 ~ 18:00,금 18:00 ~ 19:00",산격동 캠퍼스  농대2호관,30,21,14,(한국어) 
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 농업토목공학전공,공학전공,3,ACEN0415,001,저수지공학및설계,3,김현수,"목 08:00 ~ 09:00,목 09:00 ~ 10:00,목 10:00 ~ 11:00,목 11:00 ~ 12:00",산격동 캠퍼스  농대2호관,30,19,15,
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 농업토목공학전공,공학전공,3,ACEN0424,001,지반공학 및 실험2,3,변용훈,"수 10:00 ~ 11:00,수 11:00 ~ 12:00,월 13:00 ~ 14:00,월 14:00 ~ 15:00",산격동 캠퍼스  농대2호관,40,18,14,
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 농업토목공학전공,공학전공,4,ACEN0467,001,농업시설공학 및 설계,3,이상익,"목 13:00 ~ 14:00,화 13:00 ~ 14:00,목 14:00 ~ 15:00,화 14:00 ~ 15:00",산격동 캠퍼스  농대2호관,30,9,7,(한국어) 
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 농업토목공학전공,공학전공,3,ACEN0501,001,철근콘크리트공학 및 설계2,3,이진영,"수 13:00 ~ 14:00,수 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00",산격동 캠퍼스  농대2호관,40,19,15,(한국어) 
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 농업토목공학전공,공학전공,3,ACEN0546,001,농촌상하수도공학및설계,3,신용철,"목 13:00 ~ 14:00,화 13:00 ~ 14:00,목 14:00 ~ 15:00,화 14:00 ~ 15:00",산격동 캠퍼스  농대2호관,40,19,15,(한국어+영어) 
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 농업토목공학전공,공학전공,4,ACEN0561,001,농업토목종합설계,3,"신용철,변용훈,이상익,이진영","목 15:00 ~ 16:30,화 15:00 ~ 16:30,목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  농대2호관,30,28,22,
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 생물산업기계공학전공,공학전공,3,AMEN0263,001,기계계측공학 및 실습,3,김완수,"목 16:00 ~ 17:00,화 16:00 ~ 17:00,목 17:00 ~ 18:00,화 17:00 ~ 18:00",산격동 캠퍼스  농대4호관,30,16,15,
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 생물산업기계공학전공,공학전공,3,AMEN0266,001,생물계측공학 및 실습,3,박두산,"목 13:00 ~ 14:00,화 13:00 ~ 14:00,목 14:00 ~ 15:00,화 14:00 ~ 15:00",산격동 캠퍼스  농대4호관,30,15,13,
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 생물산업기계공학전공,공학전공,3,AMEN0323,001,생물가공시스템공학 및 실습,3,"하유신,박형규","수 13:00 ~ 14:00,월 13:00 ~ 14:00,수 14:00 ~ 15:00,월 14:00 ~ 15:00",산격동 캠퍼스  농대4호관,30,17,15,
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 생물산업기계공학전공,공학전공,4,AMEN0466,001,생물산업기계설계실무,3,"하유신,박형규","월 17:00 ~ 18:00,목 18:00 ~ 19:00,월 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00,목 21:00 ~ 22:00",산격동 캠퍼스  농대4호관,30,21,16,<b>SU평가강좌</b> 
공학전공2,2025,2학기,농업생명과학대학,농업토목.생물산업공학부 생물산업기계공학전공,공학전공,3,MECH0474,001,진동공학,3,심성보,"수 15:00 ~ 16:30,월 15:00 ~ 16:30",산격동 캠퍼스  농대4호관,30,16,14,
공학전공2,2025,2학기,농업생명과학대학,스마트생물산업기계공학과,공학전공,2,AMEN0254,001,기계제도 및 CAD,3,장은숙,"월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  농대4호관,35,36,56,
공학전공2,2025,2학기,농업생명과학대학,스마트생물산업기계공학과,공학전공,2,AMEN0269,001,생물산업유체공학,3,박두산,"수 10:30 ~ 12:00,월 10:30 ~ 12:00",산격동 캠퍼스  농대4호관,35,34,28,
공학전공2,2025,2학기,농업생명과학대학,스마트생물산업기계공학과,공학전공,2,AMEN0448,001,생물산업 전기·전자공학 및 실습,3,홍석주,"목 10:00 ~ 11:00,화 10:00 ~ 11:00,목 11:00 ~ 12:00,화 11:00 ~ 12:00",산격동 캠퍼스  농대4호관,35,34,31,
공학전공2,2025,2학기,농업생명과학대학,스마트생물산업기계공학과,공학전공,1,AMEN0511,001,디지털스마트농업기계공학개론,3,"하유신,심성보,박두산,김완수,김정실,홍석주","수 12:00 ~ 13:30,수 13:30 ~ 15:00",산격동 캠퍼스  농대4호관,40,40,40,
공학전공2,2025,2학기,농업생명과학대학,스마트생물산업기계공학과,공학전공,2,MECH0225,001,동역학,3,심성보,"목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  농대4호관,35,32,30,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,2,COME0331,002,자료구조,3,김구진,"수 13:30 ~ 15:00,월 13:30 ~ 15:00",산격동 캠퍼스  IT대학5호관(IT융복합관),35,34,19,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,1,COMP0204,001,프로그래밍기초,6,정창수,"목 14:00 ~ 15:00,화 14:00 ~ 15:00,목 15:00 ~ 16:00,화 15:00 ~ 16:00,목 16:00 ~ 17:00,화 16:00 ~ 17:00,목 17:00 ~ 18:00,화 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,59,64,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,1,COMP0204,002,프로그래밍기초,6,배진학,"목 14:00 ~ 15:00,화 14:00 ~ 15:00,목 15:00 ~ 16:00,화 15:00 ~ 16:00,목 16:00 ~ 17:00,화 16:00 ~ 17:00,목 17:00 ~ 18:00,화 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,38,26,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,1,COMP0204,003,프로그래밍기초,6,이상윤,"목 14:00 ~ 15:00,화 14:00 ~ 15:00,목 15:00 ~ 16:00,화 15:00 ~ 16:00,목 16:00 ~ 17:00,화 16:00 ~ 17:00,목 17:00 ~ 18:00,화 17:00 ~ 18:00",산격동 캠퍼스  IT대학4호관(제2학생회관),40,19,27,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,1,COMP0205,001,기초창의공학설계,3,정원일,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,30,37,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,1,COMP0205,002,기초창의공학설계,3,이호경,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,46,58,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,2,COMP0216,001,자료구조응용,3,김구진,"수 15:00 ~ 16:00,월 15:00 ~ 16:00,수 16:00 ~ 17:00,월 16:00 ~ 17:00",산격동 캠퍼스  IT대학5호관(IT융복합관),35,30,13,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,2,COMP0224,001,소프트웨어설계,3,손정주,"화 13:30 ~ 15:00,목 15:00 ~ 16:30",산격동 캠퍼스  IT대학5호관(IT융복합관),40,53,65,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,2,COMP0225,001,디지털설계및실험,3,김명석,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,38,44,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,2,COMP0225,002,디지털설계및실험,3,이상윤,"목 09:00 ~ 10:00,목 10:00 ~ 11:00,목 11:00 ~ 12:00,목 12:00 ~ 13:00",산격동 캠퍼스  IT대학4호관(제2학생회관),40,7,7,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,3,COMP0320,001,알고리즘2,3,이시형,"화 09:00 ~ 10:00,화 10:00 ~ 11:00,화 11:00 ~ 12:00,화 12:00 ~ 13:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,41,47,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,3,COMP0320,002,알고리즘2,3,이시형,"화 14:00 ~ 15:00,화 15:00 ~ 16:00,화 16:00 ~ 17:00,화 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,32,31,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,3,COMP0320,003,알고리즘2,3,김경훈,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),40,20,9,(영어) 
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,3,COMP0322,001,데이타베이스,3,서영균,"목 09:00 ~ 10:00,목 10:00 ~ 11:00,목 11:00 ~ 12:00,목 12:00 ~ 13:00",산격동 캠퍼스  IT대학5호관(IT융복합관),60,55,52,
공학전공2,2025,2학기,IT대학,컴퓨터학부,공학전공,3,COMP0322,002,데이타베이스,3,이천희,"목 14:00 ~ 15:00,목 15:00 ~ 16:00,목 16:00 ~ 17:00,목 17:00 ~ 18:00",산격동 캠퍼스  IT대학5호관(IT융복합관),60,54,51,(영어) 
